COc1ccc(C(=O)CC(C)CC(=O)O)cc1Cl,2.6
CC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(N)=O,-1.3
OCCn1nnc2ccccc21,0.5
CCC1(CC)C(=O)NC(=O)NC1=O,0.65
O=NN1CCCCCCCC1,2.04
c1ccc2c(N3CCNCC3)nsc2c1,2.14
NC(=O)N/N=C/c1ccccc1,1.27
CC(=O)OCn1ncc2c(O)ncnc21,-0.35
CN1CC=C(c2ccccc2)CC1,2.71
CSC1=NCCN1c1ncc([N+](=O)[O-])s1,1.78
CC(C)CCC(=O)c1ccoc1,2.76
Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,5.5
COC(=O)CNC(=O)c1ccc(N)cc1,-0.23
CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2,5.0
Nc1ccc(Cl)cc1C(=O)O,1.57
CCCCCCCOC(=O)c1ccc(O)cc1,4.83
CCOc1cnc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)n1,5.0
COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,3.65
CC(=O)Oc1cc(OC(C)CCCc2ccccc2)cc2c1C1CC(O)CCC1C(C)N2,5.7
Nc1cc(NC2CCCCC2)nc(N)[n+]1[O-],1.62
O=C1OCc2ccccc21,0.8
CCOC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,3.43
CNCC/C=C/c1cccnc1,1.13
S=C=NC(c1ccccc1)(c1ccccc1)c1ccccc1,7.02
CN1C(=O)OC(c2ccccc2)C1=O,1.06
CN(C)CCCc1ccccc1,2.73
Nc1nc(N)c2c(I)cccc2n1,2.12
CC(C)N=O,0.12
CCOC=O,0.23
CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,3.7
NC(=O)Cc1c[nH]c2ccccc12,0.75
CNC(=O)O/N=C/c1ccc(Cl)c(Cl)c1,2.89
CC(C)(C)C(O)/C(=C/c1ccc(Cl)cc1Cl)n1cncn1,4.3
CSc1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,4.42
CCNC(=O)NCCCn1nc(-c2ccccc2)ccc1=O,1.68
CCCC(NC(C)=O)C(=O)OC,0.33
Clc1ccc(C2NCCS2)cc1,2.1
Fc1cccc(F)n1,1.17
CCc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.75
CCOc1ccc(CC(=O)O)cc1,1.95
O=P(N/N=C/c1ccc(F)cc1)(N1CC1)N1CC1,0.45
O=C(O)COc1ccc(F)cc1,1.64
CCC(N)=O,-0.66
NC(=O)c1ccc(Cl)cc1,1.55
CCCC(=O)N(C)SN(C)C(=O)O/N=C(/C)SC,2.2
CCN(CC)c1ccc(-n2c(C(F)(F)F)nn(C)c2=S)cn1,3.14
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(N)=O,-0.85
CCCNCC(C)C,2.07
O=C(CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23)Nc1ccccc1,2.78
CCCCCCCOC(=O)C(C(=O)OCCCCCCC)=C1SCCS1,7.6
O=C(O)COc1ccc(Cl)c(Br)c1,2.75
COc1cccc(COC(C)=O)c1,2.02
CC(C)CCOC(=O)c1cc(O)c(O)c(O)c1,2.8
CCC(O)CCC(F)(F)F,1.7
CC(=O)c1ccc(C(=O)OCCN(C)C)cc1,1.57
O=C(O)CCCCCc1ccccc1,3.27
CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)c2cc1OC,3.7
ClC(Cl)(Cl)c1nc(NCc2ccccc2)nc(C(Cl)(Cl)Cl)n1,4.93
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCO2,1.63
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,5.2
O=C(N/N=C/c1ccc[nH]1)Nc1ccccc1,2.96
Cc1nc[nH]c1[N+](=O)[O-],0.23
CCOC(CCC#N)OCC,0.75
CC12CCC(=O)C=C1CC(C#N)C1C2CCC2(C)C1CCC21CCC(=O)O1,1.67
CCCCC(O)CCC,2.68
CCOC(=O)Cc1ccc(-n2sc3ccccc3c2=O)cc1,3.33
CN(C)c1nc(N(C)C)nc(N(C)CCO)n1,1.96
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CCOCOCCOC)OC1=O,2.03
c1ccc(Cc2cc(-c3ccccc3)nnc2NCCN2CCOCC2)cc1,3.65
O=C1NS(=O)(=O)c2ccccc21,0.91
O=C1CCCc2nnc(-c3ccccc3)cc21,2.05
O=c1cc(-c2ccccc2)ss1,3.01
CCOc1ccccc1NC(=O)OC1C(CN(CC)CC)C2CCC1(C)C2(C)C,5.8
C(#Cc1ccccc1)c1ccccc1,4.78
Cc1ccccc1NC(=O)C1CNCCN1,0.26
Cc1[nH]cnc1CSCCNC(=N)NCCSCc1nc[nH]c1C,1.34
CCCCCCCCCCCCCCCCCC(=O)O,8.23
O=C1NC(c2cccc3ccccc23)Nc2ccccc21,2.96
O=C(Nc1ncnc2c1ncn2C1OC(CO)CC1F)c1ccccc1,0.73
CCNc1nc(NC(C)C)nc(SC)n1,2.98
CCOC(=O)c1cc2ccc(CC)cc2nn1,2.31
CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccc(C)cc1C2=O,2.76
CC(=O)Nc1ccc(OCC(O)CNCC(O)COc2ccccc2)cc1,1.39
COc1cccc(S(C)(=O)=O)c1,0.76
COc1cccc(OC)c1C(=O)Nc1nnc(-c2ccc(Cl)cc2)s1,3.96
CCCCOC(=O)c1ccccc1O,4.63
Nc1cc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2cc1S(=O)(=O)O,-11.96
OCCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-0.62
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.12
NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.1
CN1CCOC(O)(c2ccccc2)C1,1.54
COc1c(OC)c(OC(C)=O)c2cc(C)ccc2c1OC(C)=O,2.86
O=c1cc(CBr)occ1O,0.61
CN(C(=O)CCC(N)=O)c1ccc(S(=O)(=O)N(C)C)cc1,-0.56
CC[n+]1cccc2ccccc21,-2.76
CCCCCCCN,2.57
CNC(=O)NC(=O)C(C)(C(=O)OC)C1C=CCCC1,1.75
CCCCCC#N,1.66
NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(Cc1ccccc1)N2,1.03
Fc1ccc(C2=CCNCC2)cc1,2.37
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(F)ccc3n2)cc1,3.65
CCC/C(=N\OCC)C1=C(O)CC2(CCCCC2C)OC1=O,3.9
CCCCCn1nc2ccccc2n1,3.63
CNC(=O)CF,-0.83
C/C=C/C(=O)O,0.72
O=C(c1c[nH]c2ccccc12)C(F)(F)F,3.44
CCN(CC)CCNC(=O)c1ccc(N)cc1OC,1.4
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,-1.51
CCCCCCO,2.03
CC(C)OCCO,0.05
NC(=O)CCCCOC(=O)c1ccccc1,1.39
CCOCCOC(=O)/C(C#N)=C(/CC)Nc1ccc(N)cc1,2.27
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CCN1,1.26
CC1CCCCC1NC(=O)Nc1ccccc1,3.8
O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,3.13
Cc1ccc(S(N)(=O)=O)c(NC(=O)C(C)C)c1,1.45
CCNC(=O)c1ccc(S(N)(=O)=O)cc1,0.03
N#CC(C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,1.47
CCc1ccccc1[N+](=O)[O-],2.58
CN(C)CCN1C(=O)c2ccccc2Nc2cc(Cl)ccc21,3.73
CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)N1CCCNC(=O)N(CCCl)N=O,2.84
COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0.03
Oc1ccc2ccccc2c1,2.7
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,2.63
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0.77
CC(C)C(N)Cc1ccccc1,2.59
Cc1cccc2nccnc12,2.04
CCCS(=O)c1sccc1[N+](=O)[O-],2.52
C=CCC1C(=O)N(CCN(C)C)c2ccccc2CC1c1ccc(OC)cc1,5.3
Nc1ncnc2c1nc(Br)n2C1OC2COP(=O)(O)OC2C1O,-2.27
CNC1CC2CC1c1ccccc12,2.32
CSCCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,-2.03
O=c1cccccc1O,0.53
CC(=O)NC(=O)COC(=O)c1ccccc1,1.24
NS(=O)(=O)c1ccc(SCCCCO)s1,0.95
COc1ccc2cc(CC(=O)OCC(=O)N(C)C)ccc2c1,2.23
Cc1sc2cc3oc(=O)cc(C)c3cc2c1C,3.48
C/C=C/C=C/C,2.8
O=C(O)/C=C/C=C/c1ccccc1,3.15
CN(C)c1cccc(C(N)=O)c1,0.95
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,1.51
CCn1c(=O)n(C)c(=O)c2[nH]cnc21,0.52
CC(C)(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.88
CCCCN(C)/N=N/c1ccccc1C(N)=O,3.52
CCN(N=O)C(N)=O,0.23
COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OCC1OC1CC(O)C(O)C(C)O1,-0.96
CN(C)C(=O)Nc1cccc(CCc2ccccc2)c1,3.21
CCCCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,2.42
Cc1[nH]cnc1CSCCNc1nc(=O)cc[nH]1,0.02
O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,1.45
CC(C)(C)/[N+]([O-])=C/c1ccc(C(=O)O)cc1,1.1
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,1.96
CC(C)(C)/[N+]([O-])=C/c1ccncc1,0.4
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cc4ccccc4s3)C2SC1,1.68
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,2.34
CCOC(=O)c1ccc(/N=N/N(C)C)cc1,3.66
CCCCCC[n+]1ccccc1,-2.03
COc1ccc(CCOC(=O)C(N)Cc2ccc(O)c(O)c2)cc1,1.69
CC(C)NCC(O)c1ccc2ccccc2c1,3.0
CC(=O)OC(CNC(C)C)COc1cccc2ccccc12,4.34
COc1ccccc1-c1nc2ccccc2[nH]1,3.02
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCN/C(=N/C#N)NC)C(C)C,4.4
COc1cc(CC(C)N)cc(OC)c1Br,2.44
CC(=O)/N=C1\S/C(=C\c2ccc([N+](=O)[O-])o2)C(=O)N1C,1.21
O=C(O)c1nc(Cl)ccc1Cl,1.06
O=C1C=C(NCCO)C(=O)c2ccccc21,1.23
c1ccc(-c2nc3ccccc3s2)cc1,4.26
CCOc1ccc(NC(=O)OC)cc1,2.15
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,1.01
COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.51
CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.67
CCCCNC(=O)CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.0
CCN(CC)C(=O)OCCc1c[nH]c2ccccc12,3.3
c1nc(N2CCCC2)c2[nH]cnc2n1,1.68
COc1ccc2cc(CC(=O)O)ccc2c1,2.82
CC(=O)Nc1ccc(C(=O)O)cc1,1.31
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,3.4
CCCCc1cccc(NC(=O)N(C)C)c1,3.23
Cc1n[nH]c(C(=O)N2CCCC2)c1[N+](=O)[O-],0.25
OCC1CC(F)C(n2cnc3c(F)ncnc32)O1,0.06
COc1nc(-c2ccccc2)c2ccccc2n1,3.5
Nc1c(S(=O)(=O)O)ccc2ccccc12,-0.97
CCN(CC)CC(=O)NC1COc2ccc(Cl)cc21,2.88
CSCS(=O)CC(C)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O,-0.7
CSc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.75
CN(Cc1ccc([N+](=O)[O-])cc1)/N=N/c1ccc(C(=O)O)cc1,4.03
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3.51
O=c1cc(-c2ccc(O)c(O)c2)oc2cccc(O)c12,3.31
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cccc2c1,2.3
CC(C)(C)C(=O)Nc1ccc2nn(C3CCCC3)nc2c1,3.4
CC(=O)/C=C/c1cccc([N+](=O)[O-])c1,1.88
O=C(NCCO)C(F)(F)Cn1ccnc1[N+](=O)[O-],-0.52
O=c1nccc[nH]1,-1.62
CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OC,6.29
CCNNC(=O)COc1ccccc1,1.0
COc1ccc(C2Cc3cc(OC(=O)C(C)(C)C)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,4.9
C=C(C)c1ccccc1,3.48
Nc1nc(N)c2ncn(C3CCC(CO)O3)c2n1,-0.46
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12,-1.62
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,2.68
CC(N)(C(=O)O)c1cccc2ccccc12,-0.22
ClCc1ccccc1,2.3
CC(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.37
Fc1cncc(Cl)n1,1.16
CCC(C)Nc1nc(N)nc(Cl)n1,1.86
Cc1ccc(C)o1,2.24
CN(C)/N=C/CCc1ccccc1,2.05
CCc1occc(=O)c1O,0.63
CNC(=O)Oc1ccc(C(C)=O)cc1,1.01
CCC(C)OC(=O)C(C(=O)OC(C)CC)=C1SC=CS1,4.89
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,1.8
S=C=Nc1ccc(-c2ccc(N=C=S)cc2)cc1,5.5
CCSSc1ncc[nH]1,2.13
CCCCCn1cnc2c(NC(C)=O)ncnc21,0.98
O=[N+]([O-])c1ncn[nH]1,-0.33
C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,3.9
COCC1(N(C(=O)C(C)F)c2ccccc2)CCN(CCc2ccccc2)CC1,3.72
Cc1cnc2n(c1=O)C(C)CCC2,0.82
CCc1cccc2cccnc12,2.93
c1ccc(-c2cc3ccccc3cn2)nc1,3.05
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,8.1
CN(N)C(=O)c1ccccc1,0.7
CC(=O)Nc1ccc(C(C)(C)C)cc1,3.05
CC(C)NCC(O)COC/C=C/c1ccccc1,2.15
S=C=NCCc1ccccc1,3.47
CN(C)c1nc(N(C)C)nc(N(C)O)n1,1.61
N#C/N=[N+](\[O-])c1ncccn1,-0.13
Cc1cc2ccc(=O)oc2c2c(C)coc12,2.88
NC(=O)Nc1ccc(Oc2ccccc2)cc1,2.8
c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,4.8
CCCCCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.37
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,2.2
CCCCCCC1(c2ccncc2)CCC(=O)NC1=O,2.94
Clc1ccc(Br)cc1NC1=NCCN1,2.05
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1.47
CCCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.93
O=C1N=C(N2CCOCC2)CN1Cc1c(Cl)cccc1Cl,1.3
O=C1c2ccccc2-c2nnccc21,1.22
Cc1ccc(C(=O)N(C)N)cc1,1.36
N=[N+]=CC(=O)NCC(N)=O,-1.26
CCOC(=O)C(CC)C(CO)Cc1cncn1C,0.73
NNC(=O)c1ccc(N)cc1,-0.75
c1ccc(CCN2CCN(CCn3nc4ccccc4n3)CC2)cc1,3.72
CC(C)COC1(c2ccccc2)CN(C)CCO1,2.17
C=CCNC(=O)CN(CC=C)C(=O)C(Cl)Cl,1.0
COC(=O)c1c(Cl)cccc1Cl,2.79
c1ccc(C[n+]2cccc3ccccc32)cc1,-0.82
CC(C(=O)O)c1ccc(-c2nccs2)cc1,2.79
CCOC(=O)/C(C#N)=N/Nc1cc(Cl)c(Cl)c(Cl)c1,5.03
Nc1nc(Sc2ccc(Cl)cc2)nc(C(Cl)(Cl)Cl)n1,4.51
Cc1cc(Br)cnc1NS(=O)(=O)c1ccc(N)cc1,2.05
FCCCc1ccccc1,2.95
Nc1nc(N)nc(N)n1,-1.37
NCCc1ccc(O)c(O)c1,-0.98
CCC(NC(C)=O)C(=O)OC,-0.17
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CCC(c1cccs1)O3,2.8
c1ccc(C2CN3CCSC3=N2)cc1,1.84
Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1,3.57
CNC(=O)COc1ccccc1,1.02
S=C=Nc1ccc(Nc2ccccc2)cc1,4.94
C#CCOc1c(Cl)cc(N/C=N/OCCC)cc1Cl,4.0
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,4.49
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,2.31
CCNc1nc(C)c(C(=O)CCN(C)C)s1,2.21
CCCc1ccc(S(N)(=O)=O)cc1,1.64
NC(Cc1cc(I)c(OCCc2ccc(O)cc2)c(I)c1)C(=O)O,2.0
O=CC1=CC=C2C(C(=O)O)CCN2c2cc(Br)ccc21,3.6
CCC(CC)(C(N)=O)c1ccc2c(c1)OCO2,1.59
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.96
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,3.82
CCCCC(N)C(=O)O,-1.53
CCc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,4.39
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,4.43
Cc1cccc([N+](=O)[O-])c1C(N)=O,0.1
OC1CC2C=CC1C2,0.99
CCN(CC)CCNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.7
CCNc1nc(NC(C)(C)C)nc(SC(F)F)n1,4.57
CS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.5
CCNc1nc(Cl)nc(NCC)n1,2.18
CCSCC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,2.26
COP(=O)(NC(C)=O)SC,-0.85
Cc1nc2ccccc2c(=O)n1CC(=O)N1CCOCC1,0.36
c1cnc2c(c1)cc1ccc3cccc4ccc2c1c34,5.53
CC(C)COC(N)=O,0.65
O=C(Cn1ncc([N+](=O)[O-])n1)NCCO,-0.82
c1ccc2c(c1)CCC2,3.18
N=[N+]=NC1CC(n2cnc3c(=O)[nH]c(N)nc32)OC1CO,-0.33
O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-],2.08
CCCCCCC(=O)Oc1ccc2c3c1OC1C(OS(=O)(=O)O)C=CC4C(C2)N(C)CCC341,0.36
NNC(=O)c1ccnc(N)c1,-0.98
CC(C)OC(=O)N(C)C,1.38
O=C(Cc1ccccc1)NCCNCC(O)COCCOc1ccccc1,0.75
C=CCc1c(OCC)cc(Cc2cnc(N)nc2N)cc1OCC,3.08
CCOC(=O)CCCO,0.43
O=S(=O)(NS(=O)(=O)c1ccccc1)c1ccccc1,0.52
C=CC(=O)NCCCN(CCO)CCO,-0.6
CC(C)(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.76
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C(C)(O)C2(C)CC(OC(=O)C(C)O)C(C)=C12,1.52
COCC(O)Cn1cc([N+](=O)[O-])nn1,-0.36
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,5.19
Cc1ccc(C(=O)OCCN(C)C)cc1,2.53
CCCCOCCOCCSC#N,1.68
c1ccc(OP2OCCO2)cc1,1.42
CC(=O)Nc1c(F)c(F)c(F)c(F)c1F,1.7
N#Cc1cncc(Cl)n1,0.79
CCCn1ccc(=O)c(O)c1C,0.18
Cc1no[n+]([O-])c1Sc1ccccc1,2.74
COC1=CC2CCC(NC(C)=O)c3cc(=O)c(OC)ccc3C2C(OC)=C1O,0.47
Cc1ccc(C)c(Oc2cccc(C(=O)NC(C)(C)C)c2)c1,4.78
CCc1ccccn1,1.69
Nc1nc(=O)c2[nH]c(N)c(Cc3ccsc3)c2[nH]1,1.08
CCCOc1ccc([N+](=O)[O-])cc1NC(C)=O,1.6
CCC1(CC)SCC(=O)NC1=O,1.52
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(F)(F)F,1.07
Cc1cc(N)ccc1C(=O)O,1.14
CCOC(=O)c1cncc(N(C)C)n1,1.24
CC(C(=O)O)c1ccc(OCc2ccccc2)c(F)c1,3.61
NC(=O)Nc1nc(-c2ccccc2)no1,1.76
CC(=O)N/N=C/c1c(O)ccc2ccccc12,2.91
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.91
CCCCN(CCCC)CC(=O)NC1COc2ccc(Cl)cc21,4.44
OCc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,2.4
CCCc1ccc(C(=O)O)cc1,3.42
Nc1ccc2ccccc2n1,1.87
COc1ccc(C(C)NCCC(c2ccccc2)c2ccccc2)cc1OC,5.8
O=[N+]([O-])c1ccc(/C=C/S(=O)(=O)c2ccccc2)o1,1.88
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,2.95
C=CC(=O)OCCCOC(=O)C=C,0.87
c1ccn2cccc2c1,2.49
Cc1ccsc1,2.34
CC(C)OC(=O)/C=C/c1ccc([N+](=O)[O-])o1,2.64
CC1C(C)N(N=O)C(C)C(C)N1N=O,0.91
CNS(=O)(=O)c1nnc(NC(C)=O)s1,0.49
Oc1cccc2c(O)cccc12,1.94
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,2.57
C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12,3.42
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,5.73
N#CCCO,-0.94
CC(=O)c1csc2ccccc12,2.78
FC(F)(F)c1cccc(C2CNCCO2)c1,2.18
COc1cc2c(c3c1c(=O)c1ccccc1n3C)C=CC(C)(C)O2,3.67
CCCCCC(O)c1ccc(O)c(O)c1,2.32
COc1ccc(C(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,4.03
Cc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1C,2.19
O=C(Cc1ccccc1)OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,3.09
ClC(Cl)C(Cl)(Cl)Cl,3.22
O=c1ssc2ccccc12,2.73
C=CCc1ccccc1OCC(O)CNC(C)C,3.1
CCOC(=O)CCCOc1ccc(Cl)cc1C,4.26
CC(C)C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1N,2.56
CCN(CC)CCCN(C(=O)Cc1ccccc1)c1c(C)cccc1C,4.94
O=C1CC(Sc2ccc3ccccc3c2)N1,2.64
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,8.5
Cc1cnc(C(=O)OCCCn2ccc(=O)c(O)c2C)cn1,-0.49
CC(C)NC(C)(C)C,1.56
C#CCOc1ccccc1OCC(O)CNC(C)(C)C,2.32
O=C(Nc1ncnc2c1ncn2C1CC(O)C(CO)O1)c1ccccc1,0.22
O=c1cn[nH]c(=O)[nH]1,-0.59
COC(=O)c1cc(NC(=O)Cn2c(C)nc3ccccc3c2=O)cc(C(=O)OC)c1,2.98
COC(=O)c1cncnc1,0.03
O=[N+]([O-])c1ccco1,0.66
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C(Cl)=C(OC)C2=O,2.08
CC(C)CN1CCOCC1,1.17
C/C=C/c1ccc(O)c(OC)c1,3.04
CON(C)C(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,3.6
CC(C)(C)Sc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,-1.05
O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3,3.4
CCC(C)C(NC(=O)C(CCC(=O)O)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.43
CC(C)Br,2.14
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,-1.03
N#Cc1ccncc1C#N,0.24
CCNc1ccc(C(=O)OCCN(C)C)cc1,2.62
CCOC(=O)c1ccc[nH]1,1.73
O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2Cl)cc1F,1.96
C=C(Br)CO/N=C(\C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,3.73
Cc1cc(C)c(S(=O)(=O)c2ccc(N)cc2)c(C)c1,3.06
CC(C)NC(=O)Cn1cccc(O)c1=O,-0.34
CCOP(=O)(OCC)C(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,-0.74
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCc1ccccc1,3.2
CCON1C(=O)CC2(CCCC2)C1=O,1.26
CCCCCc1cc(OC)c(CC(C)N)cc1OC,4.43
Cn1c(/C=[N+](/C)[O-])cnc1[N+](=O)[O-],0.04
O=[N+]([O-])c1ccccn1,0.48
OCCCCCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.68
NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O,-0.59
CC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)O)C(C)C,-2.83
COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)C)ccc2c1,2.05
COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(C(C)=O)cc1,0.9
O=[N+]([O-])c1cccc2ccccc12,3.19
N#CCc1ccc(C(=O)O)cc1,1.18
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,4.69
O=CCc1ccccc1,1.78
CC(=O)Nc1ncc2ncn(COCCOC(C)=O)c2n1,-1.05
COC(=O)/C(C#N)=N/Nc1cc(Cl)c(Cl)cc1Cl,5.15
Brc1nc(Br)c(Br)[nH]1,1.96
COc1cc(/C=C/[N+](=O)[O-])ccc1O,1.88
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.58
O=C(OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O)c1ccccc1,1.4
O=c1nc(/N=C/N2CCCCC2)ccn1C1CC(F)C(CO)O1,0.36
Cc1cccc(C(=O)O)c1O,2.86
CO/N=C(\Cc1cccnc1)c1ccc(Cl)cc1Cl,3.7
